length,average_word_length,percentage_of_1,percentage_of_0,percentage_of_01,percentage_of_10,frequency_of_1,frequency_of_0,special,code
8,4.25,2.5,1.75,0.75,1.0,4.705882352941177,3.2941176470588234,5.652948505970515,False
9,4.22,2.3333333333333335,1.888888888888889,1.0,1.0,4.976303317535545,4.028436018957346,93.23169985712745,False
5,2.4,0.8,1.6,0.0,0.4,1.6666666666666667,3.3333333333333335,3.0599999694000004e-06,False
7,5.14,2.571428571428571,2.571428571428571,1.2857142857142856,1.4285714285714284,3.501945525291829,3.501945525291829,15.918212901532156,False
10,4.1,1.9000000000000004,2.2,0.7,0.6,4.634146341463416,5.3658536585365875,686.2532430114676,False
7,5.29,2.999999999999999,2.2857142857142856,1.1428571428571428,1.1428571428571428,3.9697542533081287,3.0245746691871456,55.38478625186642,False
8,4.25,2.0,2.25,0.75,1.0,3.764705882352941,4.235294117647059,9.52538697412113,False
11,5.0,2.6363636363636362,2.3636363636363633,0.8181818181818183,0.9090909090909093,5.800000000000001,5.2,125660.55571920535,False
10,3.5,1.8000000000000003,1.7000000000000002,0.6,0.6,5.142857142857142,4.857142857142856,9.926379096736209,False
5,3.4,1.0,2.4,0.4,1.0,1.4705882352941178,3.5294117647058827,9.701299902987e-05,False
6,4.33,2.0,2.3333333333333335,0.8333333333333333,0.8333333333333333,2.771362586605081,3.2332563510392607,0.035312305480210276,False
9,3.0,1.2222222222222223,1.777777777777778,0.2222222222222222,0.3333333333333333,3.6666666666666665,5.333333333333332,0.02038884479611155,False
9,4.78,2.4444444444444446,2.3333333333333335,0.8888888888888891,1.4444444444444444,4.602510460251046,4.393305439330543,2952.377970762887,False
8,3.5,2.125,1.375,0.75,0.75,4.857142857142857,3.1428571428571423,0.08940162723098373,False
12,4.25,2.333333333333333,1.9166666666666665,0.75,0.7500000000000001,6.588235294117648,5.411764705882353,487891.55616813945,False
9,4.33,1.7777777777777777,2.5555555555555554,0.7777777777777779,1.0,3.6951501154734414,5.311778290993072,188.41189830921434,False
7,3.57,1.714285714285714,1.857142857142857,0.42857142857142855,0.5714285714285714,3.3613445378151257,3.641456582633053,0.012334366305227766,False
10,4.5,2.3000000000000003,2.2,1.0999999999999999,1.4,5.111111111111112,4.888888888888888,5005.058302823417,False
12,4.0,2.0833333333333335,1.9166666666666667,0.9166666666666667,0.75,6.25,5.75,114824.23065941186,False
6,4.33,1.8333333333333333,2.4999999999999996,0.9999999999999999,1.1666666666666665,2.540415704387991,3.464203233256351,0.03466301715336983,False
6,3.5,2.333333333333333,1.1666666666666665,0.6666666666666666,0.5,4.0,1.9999999999999996,0.0009558208237751251,False
8,3.5,1.5,2.0,0.5,0.875,3.428571428571429,4.571428571428571,0.12539143437108566,False
9,3.33,1.1111111111111112,2.2222222222222223,0.5555555555555556,0.3333333333333333,3.003003003003003,6.006006006006006,0.4313541417975697,False
12,4.67,2.583333333333333,2.083333333333333,1.0,0.9166666666666666,6.638115631691649,5.353319057815845,26837406.70634812,False
5,4.4,2.5999999999999996,1.8,1.2,1.2,2.9545454545454546,2.0454545454545454,0.00250128797498712,False
11,5.0,2.545454545454545,2.4545454545454546,0.8181818181818182,0.7272727272727274,5.6,5.3999999999999995,246899.43246134705,False
10,4.6,2.3000000000000003,2.3000000000000003,0.8999999999999999,0.8,5.000000000000001,5.000000000000001,2194.432179084178,False
10,4.1,1.9000000000000001,2.2,0.5,0.7,4.634146341463416,5.365853658536587,480.0268306857317,False
9,4.67,1.7777777777777775,2.8888888888888884,1.1111111111111112,0.888888888888889,3.4261241970021414,5.56745182012848,2059.7678276100996,False
9,4.56,2.3333333333333335,2.2222222222222223,0.7777777777777777,0.6666666666666667,4.605263157894737,4.385964912280702,76.09562525737708,False
10,3.8,2.0,1.8000000000000003,0.6,0.7000000000000001,5.2631578947368425,4.736842105263158,115.69831477751686,False
9,3.89,1.5555555555555558,2.3333333333333335,0.7777777777777779,0.8888888888888891,3.5989717223650377,5.3984575835475574,13.314361584078606,False
9,3.22,1.3333333333333335,1.8888888888888888,0.5555555555555556,0.6666666666666667,3.726708074534161,5.279503105590062,0.19485705860698496,False
7,3.86,1.5714285714285714,2.2857142857142856,0.7142857142857142,0.7142857142857142,2.8497409326424874,4.1450777202072535,0.0416601688691126,False
7,4.57,2.4285714285714284,2.142857142857143,0.9999999999999998,0.9999999999999999,3.719912472647702,3.282275711159737,2.5920769126506595,False
9,3.89,2.5555555555555562,1.3333333333333333,0.4444444444444444,0.4444444444444444,5.912596401028278,3.0848329048843186,0.1635694750309719,False
9,3.89,2.2222222222222223,1.666666666666667,0.4444444444444444,0.7777777777777779,5.141388174807197,3.8560411311053984,5.932988866225667,False
6,4.17,2.333333333333333,1.8333333333333333,0.8333333333333333,0.6666666666666666,3.3573141486810556,2.6378896882494005,0.008597373247359602,False
5,3.8,2.2,1.5999999999999999,0.8,1.0,2.8947368421052633,2.1052631578947367,0.00033116899668831,False
7,4.43,2.0,2.4285714285714284,0.9999999999999999,0.857142857142857,3.1602708803611743,3.837471783295712,0.9159579415547063,False
10,4.2,1.9,2.3000000000000007,0.7999999999999999,0.6,4.523809523809524,5.476190476190476,1370.4459467295405,False
11,4.55,2.5454545454545454,1.9999999999999998,1.0,0.9090909090909092,6.153846153846155,4.835164835164835,468710.4288858048,False
7,3.71,1.714285714285714,1.9999999999999996,0.5714285714285714,0.857142857142857,3.2345013477088944,3.773584905660377,0.03998606602871077,False
8,4.62,2.25,2.375,0.875,0.625,3.896103896103896,4.112554112554113,23.850758200867418,False
11,4.36,2.090909090909091,2.2727272727272725,1.090909090909091,0.9090909090909092,5.275229357798166,5.73394495412844,123033.81742843319,False
9,4.22,1.7777777777777777,2.4444444444444446,0.6666666666666667,1.1111111111111112,3.7914691943127963,5.213270142180095,128.80921487635229,False
10,3.5,1.8000000000000003,1.7,0.6000000000000001,0.8999999999999999,5.142857142857142,4.857142857142856,10.107176483428235,False
12,4.42,1.9166666666666667,2.5,0.6666666666666666,0.8333333333333334,5.2036199095022635,6.787330316742082,3302486.087296334,False
10,4.4,2.1000000000000005,2.3000000000000003,1.0,0.7,4.7727272727272725,5.227272727272726,5796.728400365216,False
11,5.45,3.090909090909091,2.3636363636363638,0.9090909090909092,0.9090909090909093,6.238532110091743,4.770642201834862,461262647.05018437,False
7,3.14,0.9999999999999999,2.1428571428571423,0.5714285714285714,0.2857142857142857,2.229299363057325,4.777070063694268,0.0029248828278940287,False
7,4.29,2.7142857142857144,1.5714285714285712,0.5714285714285714,0.8571428571428571,4.428904428904429,2.564102564102564,0.6255542923158857,False
6,4.33,2.3333333333333335,2.0,0.6666666666666666,0.6666666666666666,3.233256351039261,2.771362586605081,0.002532295808010375,False
8,3.88,1.875,2.0,0.75,0.75,3.8659793814432994,4.123711340206186,0.541945395830546,False
12,5.0,2.1666666666666665,2.8333333333333335,0.9166666666666666,0.9166666666666666,5.2,6.8,266511965.8378892,False
9,4.78,2.333333333333333,2.444444444444444,1.0,1.2222222222222223,4.393305439330543,4.602510460251046,2828.579685329203,False
7,4.43,2.5714285714285707,1.857142857142857,1.1428571428571428,0.7142857142857142,4.063205417607224,2.934537246049662,0.005039972092457422,False
6,2.67,1.1666666666666665,1.5,0.3333333333333333,0.3333333333333333,2.6217228464419478,3.370786516853933,4.939083283942501e-05,False
6,3.5,1.9999999999999998,1.5,0.5,0.6666666666666666,3.428571428571428,2.571428571428571,0.0009709199902908001,False
7,4.86,2.8571428571428568,1.9999999999999998,0.8571428571428571,1.2857142857142856,4.11522633744856,2.880658436213992,10.793273152781554,False
10,3.6,1.5999999999999999,2.0,0.6,0.5,4.444444444444445,5.5555555555555545,33.71813919281861,False
11,3.64,1.6363636363636362,1.9999999999999998,0.6363636363636365,0.7272727272727273,4.945054945054944,6.043956043956043,155.0588434025934,False
7,3.71,2.0,1.714285714285714,0.5714285714285714,0.857142857142857,3.7735849056603774,3.2345013477088944,0.014647094139243344,False
10,4.4,2.1,2.3000000000000003,0.6000000000000001,0.8999999999999999,4.7727272727272725,5.227272727272726,8739.442801830572,False
7,3.0,1.5714285714285712,1.4285714285714286,0.42857142857142855,0.8571428571428571,3.666666666666666,3.3333333333333335,0.0009447685619808858,False
11,4.0,1.9090909090909092,2.0909090909090913,0.8181818181818182,0.5454545454545455,5.25,5.75,5881.130650023239,False
11,4.82,1.909090909090909,2.909090909090909,0.6363636363636364,0.6363636363636365,4.356846473029045,6.639004149377593,1993602.7290833904,False
5,3.2,2.0,1.2,0.6000000000000001,0.6000000000000001,3.125,1.875,3.415199965848e-05,False
8,5.0,2.0,3.0,0.875,0.5,3.2,4.8,410.6042902633321,False
11,4.0,2.090909090909091,1.9090909090909092,1.0909090909090908,1.0000000000000002,5.75,5.25,5288.1276455246325,False
6,4.83,2.8333333333333335,1.9999999999999998,0.6666666666666666,0.8333333333333333,3.5196687370600412,2.4844720496894412,0.36492310301743563,False
6,3.17,1.6666666666666665,1.5,0.5,0.5,3.1545741324921135,2.8391167192429014,0.0003019299969807,False
10,4.4,2.2,2.2,1.0999999999999999,1.0,4.999999999999999,5.0,2937.394519435055,False
11,4.64,2.545454545454545,2.090909090909091,1.0909090909090908,1.0909090909090908,6.03448275862069,4.956896551724139,683675.2094798315,False
8,3.75,2.0,1.75,0.75,0.75,4.266666666666667,3.7333333333333334,0.4787458927125411,False
11,4.82,2.636363636363636,2.1818181818181817,1.0909090909090908,1.0000000000000002,6.016597510373444,4.979253112033195,650274.4631523422,False
9,4.56,2.2222222222222223,2.3333333333333335,1.0,0.888888888888889,4.385964912280702,4.605263157894737,592.2320499365684,False
7,3.86,2.2857142857142856,1.5714285714285714,0.7142857142857142,0.42857142857142855,4.145077720207254,2.8497409326424874,0.03313481181150903,False
7,4.57,2.5714285714285707,1.9999999999999998,1.2857142857142856,1.1428571428571426,3.9387308533916845,3.0634573304157544,2.049481958790895,False
8,5.5,2.25,3.25,1.375,1.375,3.2727272727272725,4.727272727272727,4798.764625387978,False
6,3.83,1.3333333333333333,2.4999999999999996,0.5,0.3333333333333333,2.0887728459530024,3.9164490861618795,0.0034920407984129253,False
7,4.86,2.5714285714285716,2.285714285714285,1.1428571428571428,0.9999999999999999,3.7037037037037037,3.292181069958848,4.932820579957508,False
5,3.8,1.6,2.2,0.2,0.6000000000000001,2.1052631578947367,2.8947368421052633,0.0004992519950074801,False
10,3.9,2.0,1.9000000000000001,0.6000000000000001,0.6,5.128205128205129,4.871794871794872,153.78631287013687,False
7,4.57,2.0,2.571428571428571,1.0,0.8571428571428571,3.063457330415755,3.9387308533916845,0.849991118642946,False
9,4.11,2.2222222222222228,1.8888888888888893,0.8888888888888888,0.6666666666666666,4.8661800486618,4.13625304136253,72.70407794018145,False
10,3.9,2.1,1.8,0.8,1.0999999999999999,5.384615384615385,4.615384615384616,160.89803276751968,False
6,3.17,1.1666666666666665,2.0,0.5,0.8333333333333333,2.2082018927444795,3.785488958990536,0.00036468999635310003,False
12,4.33,1.7500000000000002,2.5833333333333335,0.9166666666666667,0.75,4.849884526558891,7.159353348729791,1837325.9880917727,False
8,4.88,2.0,2.875,1.125,1.0,3.278688524590165,4.71311475409836,273.5758395761166,False
9,2.89,1.3333333333333335,1.5555555555555554,0.3333333333333333,0.5555555555555556,4.1522491349480966,4.844290657439446,0.022942645326129104,False
10,4.3,1.7000000000000002,2.6,0.5,0.8999999999999999,3.953488372093023,6.046511627906978,4191.643339689566,False
6,3.5,2.333333333333333,1.1666666666666667,0.3333333333333333,0.6666666666666666,3.9999999999999996,2.0,0.0010214533231188,False
9,4.0,2.111111111111111,1.888888888888889,0.8888888888888888,1.1111111111111114,4.75,4.25,25.439499445605005,False
8,3.75,1.375,2.375,0.5,0.625,2.933333333333333,5.066666666666666,0.5346010240289898,False
5,3.8,2.0,1.8,0.8,1.0,2.6315789473684212,2.3684210526315788,0.00017111299828887,False
10,4.2,2.0,2.2,0.8999999999999999,1.0000000000000002,4.761904761904762,5.238095238095238,1220.695202614548,False
8,3.62,1.75,1.875,0.5,0.75,3.867403314917127,4.143646408839779,0.1287368612126314,False
9,4.44,1.4444444444444446,2.999999999999999,0.6666666666666667,0.8888888888888891,2.9279279279279273,6.08108108108108,505.80613862138307,False
7,3.86,1.857142857142857,2.0,0.857142857142857,0.857142857142857,3.367875647668394,3.6269430051813476,0.029576893989945344,False
4,2.75,2.25,0.5,0.25,0.0,3.272727272727273,0.7272727272727273,3.212499967875e-07,False
11,3.82,2.0,1.818181818181818,0.9090909090909091,0.8181818181818183,5.759162303664922,5.2356020942408374,1458.4059763673038,False
10,4.1,2.1,2.0,0.7,0.7999999999999999,5.121951219512196,4.878048780487806,819.8061776714383,False
6,3.33,1.6666666666666665,1.6666666666666665,0.5,0.6666666666666666,3.003003003003003,3.003003003003003,0.0008301099916989001,False
5,3.4,1.6,1.7999999999999998,0.8,0.4,2.3529411764705883,2.647058823529412,3.227699967723e-05,False
9,5.67,2.4444444444444446,3.2222222222222223,1.1111111111111112,1.1111111111111112,3.8800705467372136,5.114638447971781,490578.25404265634,False
9,3.33,1.4444444444444444,1.888888888888889,0.5555555555555556,0.5555555555555556,3.903903903903904,5.105105105105105,0.5864186458024802,False
8,3.38,1.5,1.875,1.0,0.875,3.550295857988166,4.437869822485207,0.0565551100594489,False
9,3.78,1.6666666666666665,2.1111111111111107,0.5555555555555556,0.5555555555555556,3.968253968253969,5.026455026455027,9.375486555689578,False
8,5.12,2.25,2.875,1.0,1.0,3.515625,4.4921875,1348.340909087216,False
10,3.6,1.8,1.8000000000000003,0.8,0.7,4.999999999999999,4.999999999999999,1.3132584433674155,False
5,3.6,1.8,1.8,0.8,0.6000000000000001,2.5,2.5,0.00024090099759099,False
10,4.3,2.3000000000000003,2.0000000000000004,1.1,0.8999999999999999,5.348837209302325,4.651162790697676,3015.411810297882,False
10,4.9,3.0,1.9000000000000001,1.1,0.6,6.1224489795918355,3.8775510204081627,82.84926865450731,False
7,3.57,2.142857142857143,1.4285714285714284,0.42857142857142855,0.5714285714285714,4.201680672268908,2.8011204481792715,0.01241230273301983,False
9,3.11,2.0,1.1111111111111112,0.2222222222222222,0.5555555555555556,5.787781350482315,3.215434083601286,0.13091272091309503,False
6,3.17,1.3333333333333335,1.8333333333333333,0.3333333333333333,0.3333333333333333,2.5236593059936907,3.4700315457413247,0.00043573416230932506,False
9,3.89,2.0,1.8888888888888888,0.8888888888888888,1.0,4.627249357326477,4.370179948586118,18.21804149337514,False
6,3.33,1.6666666666666667,1.6666666666666667,0.5,0.6666666666666666,3.003003003003003,3.003003003003003,0.0007242858260904751,False
10,4.5,2.0999999999999996,2.4,1.0999999999999999,1.0999999999999999,4.666666666666667,5.333333333333334,6929.232161386179,False
6,3.67,1.8333333333333335,1.8333333333333333,0.5,0.6666666666666666,2.9972752043596733,2.9972752043596733,0.0017290149827098502,False
9,3.33,1.7777777777777777,1.5555555555555554,0.6666666666666666,0.6666666666666667,4.804804804804805,4.2042042042042045,0.17258479549637426,False
11,3.64,1.3636363636363635,2.272727272727273,0.4545454545454546,1.0,4.1208791208791204,6.868131868131868,494.6253624269282,False
8,4.0,2.125,1.875,0.875,0.75,4.25,3.75,0.6946360936786391,False
6,3.67,1.6666666666666665,2.0,0.5,0.5,2.7247956403269757,3.269754768392371,0.0034215266324514005,False
8,3.5,1.5,2.0,0.625,0.375,3.428571428571428,4.571428571428571,0.16226054587739455,False
8,3.62,2.0,1.625,0.75,0.75,4.419889502762431,3.591160220994475,0.0975268696497313,False
10,3.5,1.7999999999999998,1.7000000000000002,0.5,0.6,5.142857142857142,4.857142857142857,12.78618208263818,False
9,3.22,1.4444444444444446,1.7777777777777777,0.2222222222222222,0.2222222222222222,4.037267080745341,4.968944099378882,0.2979727931313832,False
7,4.0,1.7142857142857142,2.2857142857142856,0.7142857142857142,0.5714285714285714,3.0,4.0,0.18143855461418587,False
8,4.88,1.875,3.0,1.0,0.875,3.0737704918032787,4.918032786885246,103.76180351425697,False
10,3.7,1.2,2.5,0.4,0.6,3.2432432432432425,6.756756756756756,64.13088647119113,False
5,2.6,1.2000000000000002,1.4000000000000001,0.4,0.2,2.3076923076923075,2.692307692307692,6.3489999365100005e-06,False
5,3.6,2.4,1.2,0.2,0.6000000000000001,3.333333333333333,1.6666666666666665,0.00023040899769591003,False
10,4.7,2.3,2.4000000000000004,1.3,1.0999999999999999,4.8936170212765955,5.1063829787234045,41433.47471739526,False
11,4.27,2.727272727272727,1.5454545454545454,0.8181818181818183,0.6363636363636365,7.02576112412178,3.981264637002342,19046.573003549725,False
10,4.8,2.1,2.7000000000000006,1.1,0.9,4.375,5.625000000000001,136865.27858867822,False
6,4.33,2.6666666666666665,1.6666666666666667,1.0,1.1666666666666667,3.6951501154734414,2.3094688221709005,0.031541196351254706,False
7,4.0,1.2857142857142856,2.714285714285714,0.7142857142857142,0.7142857142857142,2.25,4.75,0.14193093429497636,False
8,3.25,1.625,1.625,0.625,0.75,4.0,4.0,0.01661283170887168,False
9,4.22,2.666666666666667,1.5555555555555558,0.6666666666666667,0.5555555555555556,5.687203791469194,3.3175355450236967,83.14472251744166,False
10,3.6,1.8000000000000003,1.8,0.7999999999999999,0.6,4.999999999999999,4.999999999999999,23.495797271542028,False
7,3.71,2.0,1.7142857142857142,0.8571428571428571,0.857142857142857,3.773584905660377,3.234501347708895,0.03306579038362781,False
8,3.5,1.75,1.75,0.5,0.875,3.9999999999999996,3.9999999999999996,0.12445844875541551,False
6,4.67,2.333333333333333,2.333333333333333,1.3333333333333333,1.1666666666666665,2.997858672376874,2.9978586723768736,0.1968621138647122,False
10,5.1,2.4000000000000004,2.7,1.0999999999999999,1.0,4.7058823529411775,5.294117647058824,280109.92277754925,False
12,4.08,2.3333333333333335,1.7499999999999998,0.8333333333333334,0.8333333333333334,6.862745098039215,5.147058823529411,116799.13234539867,False
8,3.75,1.5,2.25,0.75,0.625,3.1999999999999997,4.8,0.5916856509581435,False
7,3.43,1.1428571428571428,2.2857142857142856,0.5714285714285714,0.5714285714285714,2.332361516034985,4.66472303206997,0.005867999227034294,False
7,3.43,1.714285714285714,1.714285714285714,0.7142857142857142,0.7142857142857142,3.498542274052478,3.498542274052478,0.009881477044042372,False
8,3.5,2.125,1.375,0.5,0.625,4.857142857142856,3.1428571428571423,0.0876307203736928,False
8,3.38,1.375,2.0,0.75,0.625,3.2544378698224854,4.733727810650888,0.07169974178300258,False
9,3.56,1.6666666666666667,1.888888888888889,0.8888888888888888,0.5555555555555556,4.213483146067416,4.775280898876405,1.773303331711411,False
7,3.0,1.5714285714285712,1.4285714285714284,0.2857142857142857,0.2857142857142857,3.6666666666666665,3.3333333333333335,0.0014755664138157644,False
12,4.5,1.8333333333333333,2.6666666666666665,0.5,0.75,4.888888888888889,7.1111111111111125,7242113.254876428,False
7,4.29,2.142857142857143,2.142857142857143,1.1428571428571428,0.7142857142857142,3.4965034965034962,3.4965034965034967,0.19379562163347236,False
11,4.55,1.8181818181818181,2.727272727272727,0.5454545454545455,0.5454545454545454,4.395604395604396,6.593406593406595,511025.39031544747,False
8,4.12,2.375,1.75,0.75,0.75,4.611650485436893,3.3980582524271847,2.936603301258967,False
8,3.5,1.375,2.125,0.375,0.625,3.142857142857143,4.857142857142857,0.1637966614870334,False
10,3.9,1.7,2.1999999999999997,0.5,0.7,4.3589743589743595,5.641025641025641,202.18109670618904,False
10,5.2,3.2,2.0,0.9999999999999999,0.8,6.153846153846153,3.846153846153846,1469299.5078792989,False
8,4.62,1.875,2.75,1.125,0.75,3.2467532467532467,4.761904761904763,17.782614095298857,False
9,4.56,2.2222222222222223,2.333333333333333,0.7777777777777778,0.8888888888888888,4.385964912280702,4.605263157894737,708.018048119264,False
5,4.8,3.6,1.2,1.0,0.8,3.75,1.25,0.00013175299868247,False
10,4.6,2.6,2.0,0.8999999999999999,0.7999999999999999,5.6521739130434785,4.347826086956522,3221.9882136121178,False
6,3.5,1.3333333333333333,2.1666666666666665,0.5,0.8333333333333333,2.2857142857142856,3.714285714285714,0.00100338498996615,False
9,3.33,1.2222222222222223,2.111111111111111,0.6666666666666667,0.6666666666666667,3.303303303303303,5.7057057057057055,0.5843796363784258,False
7,4.14,2.142857142857143,1.9999999999999998,0.2857142857142857,0.7142857142857142,3.6231884057971016,3.381642512077295,0.3384818059008962,False
7,3.57,1.857142857142857,1.714285714285714,0.7142857142857142,0.5714285714285714,3.641456582633053,3.3613445378151257,0.02351154833631309,False
4,3.5,1.5,2.0,0.5,0.5,1.7142857142857142,2.2857142857142856,1.2198749878012501e-05,False
10,3.4,1.7000000000000002,1.7000000000000002,0.4,0.6,4.999999999999999,5.0,8.36429803685702,False
12,4.67,2.0833333333333335,2.583333333333333,0.9999999999999999,1.0,5.353319057815845,6.638115631691647,28653247.167568717,False
7,3.86,1.2857142857142856,2.5714285714285716,0.5714285714285714,0.8571428571428571,2.3316062176165806,4.663212435233161,0.08725043127035283,False
9,4.67,2.2222222222222223,2.444444444444444,0.8888888888888888,0.5555555555555556,4.282655246252676,4.710920770877944,1054.0825771836187,False
8,3.62,2.0,1.625,0.625,0.875,4.419889502762431,3.591160220994475,0.19608657553913425,False
9,4.78,2.0,2.777777777777778,0.7777777777777777,1.0,3.7656903765690375,5.230125523012552,3655.035393614646,False
9,4.22,2.5555555555555554,1.6666666666666667,0.6666666666666667,0.4444444444444444,5.450236966824645,3.5545023696682465,75.16674898055473,False
9,4.44,2.444444444444444,2.0,1.1111111111111112,0.6666666666666667,4.954954954954954,4.0540540540540535,378.2102436895642,False
5,4.0,2.0,2.0,0.8,0.6000000000000001,2.5,2.5,0.00100098498999015,False
8,4.5,2.875,1.625,1.0,0.875,5.111111111111111,2.8888888888888893,17.199291595507084,False
6,4.67,2.6666666666666665,2.0,0.16666666666666666,0.5,3.4261241970021414,2.569593147751606,0.11531615218017181,False
10,3.4,2.1999999999999997,1.2,0.6,0.6,6.470588235294117,3.5294117647058822,4.681795797182042,False
9,4.67,2.222222222222222,2.444444444444444,0.8888888888888888,0.7777777777777779,4.282655246252677,4.710920770877944,1276.4868643823536,False
8,4.5,2.375,2.125,0.625,1.0,4.222222222222222,3.777777777777778,31.75246183310038,False
8,3.12,1.5,1.625,0.75,0.5,3.846153846153846,4.166666666666666,0.01231007300189927,False
6,3.67,0.8333333333333333,2.833333333333333,0.16666666666666666,0.3333333333333333,1.3623978201634879,4.632152588555859,0.0033723607996097252,False
8,4.88,3.0,1.875,1.375,1.25,4.918032786885247,3.0737704918032787,183.38811118174388,False
12,3.67,1.9166666666666665,1.7500000000000002,0.75,1.0,6.267029972752044,5.722070844686649,4287.155703840943,False
4,3.5,2.25,1.25,1.0,0.75,2.571428571428571,1.4285714285714284,6.801249931987501e-06,False
12,4.42,2.25,2.166666666666667,0.9166666666666666,0.9999999999999999,6.108597285067875,5.882352941176472,2182483.5575879393,False
10,4.7,2.6,2.1,0.8999999999999999,1.2999999999999998,5.531914893617021,4.468085106382979,45998.64290599857,False
5,2.6,1.7999999999999998,0.8,0.4,0.4,3.4615384615384612,1.5384615384615383,2.3239999767600003e-06,False
8,4.38,2.375,2.0,1.125,1.0,4.337899543378995,3.6529680365296806,6.31297503937025,False
9,3.78,1.666666666666667,2.111111111111111,0.6666666666666667,0.8888888888888888,3.9682539682539693,5.026455026455027,3.802624700862642,False
8,2.88,1.375,1.5,0.5,0.625,3.8194444444444446,4.166666666666667,0.0015439518595604814,False
9,4.44,1.777777777777778,2.6666666666666665,0.7777777777777779,0.6666666666666667,3.603603603603603,5.405405405405404,572.3380510632861,False
10,4.4,1.8,2.6,0.7,0.7999999999999999,4.09090909090909,5.909090909090909,8086.432690688173,False
10,3.2,1.4,1.8,0.8,0.8999999999999999,4.375,5.625,1.7898114146018858,False
10,4.3,1.8,2.5000000000000004,0.8999999999999999,1.0,4.186046511627907,5.813953488372094,3287.606489596435,False
8,4.25,2.5,1.75,0.625,0.875,4.705882352941177,3.294117647058824,7.956482801060172,False
7,3.71,1.1428571428571426,2.5714285714285716,0.42857142857142855,0.7142857142857142,2.1563342318059298,4.8517520215633425,0.031732248968391795,False
8,4.12,2.5,1.625,0.75,0.75,4.854368932038835,3.155339805825242,4.2733990397660095,False
10,4.9,2.7,2.2,1.0,0.9000000000000001,5.5102040816326525,4.489795918367346,252749.29457960505,False
7,3.29,1.4285714285714284,1.857142857142857,0.42857142857142855,0.5714285714285714,3.03951367781155,3.9513677811550147,0.004329717813845679,False
9,4.11,1.777777777777778,2.3333333333333335,0.888888888888889,1.0,3.89294403892944,5.109489051094891,52.30710191748454,False
8,3.88,2.25,1.625,0.625,0.5,4.639175257731959,3.350515463917526,1.271142407913576,False
8,4.0,1.5,2.5,0.875,0.75,3.0,5.0,2.5996343415036565,False
5,3.6,1.0,2.6,0.6000000000000001,0.6000000000000001,1.3888888888888888,3.6111111111111107,0.00026179799738202005,False
9,3.67,1.888888888888889,1.7777777777777777,0.8888888888888891,0.7777777777777779,4.632152588555859,4.359673024523161,3.0413702495862975,False
5,2.8,1.2,1.5999999999999999,0.8,0.6000000000000001,2.142857142857143,2.857142857142857,1.0956999890430002e-05,False
10,4.0,2.5000000000000004,1.5,0.7999999999999999,0.7000000000000001,6.25,3.75,447.15204391647956,False
12,3.92,1.9166666666666667,2.0,0.8333333333333333,1.0,5.867346938775511,6.122448979591837,23077.24228646966,False
7,4.0,1.714285714285714,2.2857142857142856,0.7142857142857142,0.7142857142857142,3.0,4.0,0.1096999067601438,False
7,3.29,1.714285714285714,1.5714285714285712,0.7142857142857142,0.857142857142857,3.64741641337386,3.343465045592705,0.0034257913943135146,False
6,4.67,2.3333333333333335,2.3333333333333335,0.8333333333333333,1.3333333333333333,2.9978586723768736,2.997858672376874,0.12142405878575942,False
10,3.8,1.8,2.0,0.7,0.7,4.7368421052631575,5.2631578947368425,75.09765120152349,False
9,4.11,2.2222222222222223,1.8888888888888893,1.0000000000000002,1.0,4.8661800486618,4.136253041362529,6.766028616784158,False
10,4.6,2.3,2.3000000000000003,0.9999999999999999,0.8999999999999999,5.000000000000001,5.000000000000001,29393.4400729716,False
8,3.38,1.5,1.875,0.25,0.75,3.5502958579881656,4.437869822485207,0.03376634716233653,False
6,3.83,2.0,1.8333333333333333,0.9999999999999999,1.0,3.1331592689295036,2.8720626631853783,0.0023321791433448752,False
6,4.5,1.6666666666666665,2.8333333333333335,0.6666666666666666,0.6666666666666666,2.2222222222222223,3.7777777777777777,0.09726313736070195,False
11,4.55,2.090909090909091,2.4545454545454546,0.9090909090909091,0.9090909090909093,5.054945054945055,5.934065934065935,262054.95207976684,False
10,4.3,2.5000000000000004,1.8,0.5,0.8999999999999999,5.813953488372093,4.186046511627907,2397.3446552085534,False
12,3.67,1.9166666666666663,1.7499999999999998,0.8333333333333334,0.75,6.267029972752044,5.722070844686649,2973.063859393111,False
12,4.0,2.083333333333333,1.9166666666666667,0.49999999999999994,0.6666666666666666,6.25,5.75,46485.86910241506,False
7,4.0,1.2857142857142856,2.714285714285714,0.5714285714285714,0.5714285714285714,2.25,4.75,0.11721578239927075,False
10,4.6,1.9000000000000001,2.6999999999999997,1.0,0.7999999999999999,4.130434782608696,5.8695652173913055,25913.884781211153,False
10,3.9,2.2,1.7000000000000002,0.5,1.0999999999999999,5.641025641025641,4.3589743589743595,153.189800741102,False
7,5.29,3.428571428571428,1.8571428571428568,1.1428571428571428,0.857142857142857,4.536862003780718,2.4574669187145557,5.667038711901041,False
8,3.88,2.125,1.75,0.875,1.0,4.381443298969073,3.6082474226804124,0.9362083737629162,False
9,4.67,2.0,2.666666666666667,1.0,0.6666666666666667,3.854389721627409,5.139186295503212,2438.1329093881154,False
8,3.62,1.75,1.875,0.5,0.625,3.867403314917127,4.143646408839779,0.316615899958841,False
